2025-07-10 22:16:20: Rename start: 07/10/2025 22:16:20 (Î≥ÄÍ≤??úÏûë)
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\datetimes\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\datetimes\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\floating\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\floating\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\floating\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\integer\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\integer\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\integer\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\interval\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\interval\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\interval\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\masked\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\masked\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\masked\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\numpy_\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\numpy_\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\numpy_\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\period\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\period\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\period\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\sparse\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\sparse\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\sparse\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\string_\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\string_\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\string_\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\timedeltas\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\timedeltas\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\arrays\timedeltas\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\base\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\base\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\base\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\computation\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\computation\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\computation\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\config\__init__.py - restaurant ??your_program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\config\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\config\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:05: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\construction\__init__.py - restaurant ??your_program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\construction\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\construction\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\copy_view\__init__.py - restaurant ??your_program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\copy_view\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\copy_view\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\copy_view\index\__init__.py - restaurant ??your_program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\copy_view\index\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\copy_view\index\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\dtypes\__init__.py - restaurant ??your_program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\dtypes\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\dtypes\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\dtypes\cast\__init__.py - restaurant ??your_program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\dtypes\cast\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\dtypes\cast\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\extension\__init__.py - restaurant ??your_program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\extension\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\extension\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\frame\__init__.py - restaurant ??your_program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\frame\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\frame\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\frame\constructors\__init__.py - restaurant ??your_program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\frame\constructors\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\frame\constructors\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\frame\indexing\__init__.py - restaurant ??your_program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\frame\indexing\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\frame\indexing\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\generic\__init__.py - restaurant ??your_program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\generic\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:06: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\generic\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\groupby\aggregate\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\groupby\aggregate\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\groupby\aggregate\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\groupby\methods\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\groupby\methods\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\groupby\methods\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\groupby\transform\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\groupby\transform\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\groupby\transform\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\base_class\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\base_class\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\base_class\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\categorical\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\categorical\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\categorical\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\datetimelike_\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\datetimelike_\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\datetimelike_\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\datetimes\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\datetimes\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\datetimes\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\datetimes\methods\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\datetimes\methods\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\datetimes\methods\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\interval\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\interval\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\interval\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\multi\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\multi\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\multi\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\numeric\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\numeric\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\numeric\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\object\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\object\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\object\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\period\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\period\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\period\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\period\methods\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\period\methods\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\period\methods\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\ranges\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\ranges\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\ranges\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\string\__init__.py - restaurant ??your_program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\string\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:07: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\string\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:08: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\timedeltas\__init__.py - restaurant ??your_program
2025-07-10 22:17:08: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\timedeltas\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:08: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\timedeltas\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:08: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\timedeltas\methods\__init__.py - restaurant ??your_program
2025-07-10 22:17:08: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\timedeltas\methods\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:08: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexes\timedeltas\methods\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:08: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexing\__init__.py - restaurant ??your_program
2025-07-10 22:17:08: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexing\__init__.py - Restaurant ??Your_Program
2025-07-10 22:17:08: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexing\__init__.py - RESTAURANT ??YOUR_PROGRAM
2025-07-10 22:17:08: Changed: C:\your_program\venv\Lib\site-packages\pandas\tests\indexing\interval\__init__.py - restaurant ??your_program
